CryoSleep,Age,VIP,Transported,Side,Group,Spendings,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,GroupSize,GroupMember
0,0.0,0,1,1,8272,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1
1,4.0,0,1,1,8272,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2
1,29.0,0,1,1,8272,4.8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,3
0,46.0,0,0,0,8273,884.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,32.0,0,1,1,8275,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,26.0,0,1,0,8276,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1
1,23.0,0,1,0,8276,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2
1,32.0,0,1,0,8277,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,31.0,0,1,0,8279,5767.895325958788,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,34.0,0,1,0,8280,902.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,45.0,0,0,0,8281,704.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,61.0,0,0,1,8282,807.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,21.0,0,0,1,8287,1896.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,25.43093255652763,0,0,0,8288,2729.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1
0,15.0,0,0,0,8288,1337.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
1,14.0,0,0,0,8289,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,18.0,0,1,1,8291,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,39.0,0,1,1,8292,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1,62.0,0,1,1,8294,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,40.0,0,0,1,8295,1309.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,21.0,0,0,1,8297,666.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,12.0,0,1,1,8298,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,27.0,0,1,0,8300,2939.5380386319716,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,28.0,0,0,0,8301,7792.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,0.0,0,1,1,8302,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
0,17.0,0,0,1,8302,871.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2
0,23.0,0,0,1,8303,2982.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
0,6.0,0,1,0,8306,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1
1,29.0,0,1,0,8306,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2
0,41.0,0,0,0,8306,1121.578076888098,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3
0,27.0,1,1,1,8307,3266.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1
1,34.0,0,1,1,8307,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2
1,36.0,0,1,1,8310,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
0,30.0,0,0,1,8313,754.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,30.0,0,0,1,8314,6872.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1
0,29.0,1,1,1,8314,3605.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,2
0,21.0,0,0,1,8315,803.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,21.0,0,0,0,8316,574.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,18.0,0,0,0,8317,698.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,11.0,0,1,0,8318,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1
0,65.0,0,0,0,8318,1399.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,4,2
0,25.0,0,0,0,8318,1074.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,3
1,0.0,0,1,0,8318,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,4
0,24.0,0,0,0,8319,804.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,19.0,0,1,0,8320,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,23.0,0,0,0,8321,693.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,45.0,1,0,1,8322,8844.197548904813,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,1
1,52.0,0,1,1,8322,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,2
0,55.0,0,1,1,8323,790.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
1,24.0,0,0,0,8324,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,31.0,0,0,0,8326,1204.8044081691387,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,18.0,0,0,0,8328,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,22.0,0,0,0,8329,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,39.0,0,0,1,8330,803.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,19.0,0,1,0,8332,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,33.0,0,0,1,8333,6360.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1,14.0,0,1,0,8334,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,30.0,0,0,0,8335,1299.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1,30.0,0,1,1,8336,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1,21.0,0,1,0,8338,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1
0,45.0,0,0,0,8338,1337.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2
1,17.0,0,1,0,8338,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,3
0,39.0,0,0,1,8339,4261.168196777828,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1
0,22.0,0,0,1,8339,6879.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2
0,37.0,0,0,1,8341,690.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,48.0,0,1,1,8342,2188.745777311712,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,1
1,33.0,0,1,1,8342,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,2
0,37.0,0,0,1,8342,3785.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3,3
0,27.0,0,0,0,8343,2653.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,29.0,0,1,1,8344,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,1
0,38.0,0,1,1,8344,953.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,2
1,16.0,0,1,1,8344,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,3
0,18.0,0,0,1,8345,2056.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,25.656644093209817,0,0,0,8346,774.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,47.0,0,1,0,8348,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
1,15.0,0,1,1,8354,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
1,13.0,0,1,1,8354,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
1,19.0,0,0,0,8356,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,17.0,0,1,1,8360,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
1,31.0,0,1,1,8360,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
0,19.0,0,1,0,8362,775.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,25.0,0,0,1,8363,2927.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1
0,26.0,0,0,1,8363,3994.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2
1,25.0,0,1,0,8365,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,2.0,0,0,0,8366,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,1
0,7.0,0,0,1,8366,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,2
1,2.0,0,1,0,8366,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,3
0,19.0,0,0,0,8366,616.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,4
1,1.0,0,0,0,8366,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,5
1,4.0,0,1,0,8368,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
0,49.0,0,1,0,8368,777.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2
1,61.0,0,1,1,8369,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,57.0,1,1,1,8369,1896.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,2
0,52.0,0,1,1,8371,753.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,22.0,0,0,1,8373,730.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,37.0,0,1,1,8374,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,15.0,0,1,1,8375,704.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1,28.0,0,1,1,8376,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,40.0,0,0,0,8377,1298.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,13.0,0,0,1,8378,3324.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,24.0,0,0,1,8379,702.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,25.0,0,1,0,8380,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,25.0,0,0,1,8381,791.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,43.0,0,0,0,8382,12386.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1,46.0,0,0,0,8383,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7,1
1,3.0,0,0,0,8383,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7,2
0,3.0,0,1,0,8383,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7,3
1,3.0,0,1,0,8383,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7,4
0,8.0,0,0,0,8383,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7,5
0,57.0,0,1,0,8383,842.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7,6
0,11.0,0,0,0,8383,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7,7
0,20.0,0,0,0,8384,1535.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,27.0,0,0,0,8386,3539.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,20.0,0,1,0,8388,814.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,14.0,0,1,0,8390,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,24.0,0,0,1,8392,756.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,21.0,0,0,0,8393,703.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,33.0,1,0,0,8394,8434.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,32.0,0,0,0,8395,2480.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,22.0,0,1,0,8397,510.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,15.0,0,1,1,8398,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
1,41.0,0,1,1,8398,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
1,31.0,0,1,1,8401,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1,35.0,0,1,1,8403,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1,48.0,0,1,1,8404,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
1,15.0,0,1,1,8404,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
0,37.0,0,1,0,8405,1025.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,21.0,0,0,1,8406,2672.5336058196867,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,34.0,0,0,1,8407,1394.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,19.0,0,0,0,8409,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,52.0,0,0,1,8410,703.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,15.0,0,1,0,8411,3137.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,24.0,0,0,0,8414,784.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,45.0,0,1,1,8416,637.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,13.0,0,1,1,8418,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1
0,18.0,0,0,1,8418,2890.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2
0,19.0,0,1,1,8419,649.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1
1,20.0,0,1,1,8419,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
0,20.0,0,0,1,8420,4272.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
0,27.0,0,1,1,8421,803.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,22.0,0,0,1,8423,739.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,17.0,0,0,0,8427,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,23.0,0,1,1,8429,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,29.0,0,0,1,8430,870.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,24.0,0,1,0,8431,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1
0,26.0,0,0,0,8431,5283.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2
1,36.0,0,0,0,8432,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,25.0,0,1,0,8433,969.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,36.0,0,0,1,8437,694.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
0,32.0,0,0,1,8438,2366.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,16.0,0,1,1,8441,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,32.0,0,0,0,8442,1048.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,48.0,0,0,0,8444,1573.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,25.0,0,0,0,8447,1507.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,46.0,0,1,0,8448,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,32.0,0,0,1,8449,12668.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1
0,50.0,0,1,1,8449,3676.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,2
0,31.0,0,0,1,8451,1997.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1
1,27.0,0,1,1,8451,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,52.0,1,0,0,8452,10320.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,1
1,34.0,0,1,0,8452,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,2
1,40.0,0,1,0,8452,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4,3
0,36.0,0,1,0,8452,2791.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,4
0,19.0,0,0,1,8454,773.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1,33.0,0,1,0,8456,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,23.0,0,0,1,8457,683.694553878212,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,57.0,0,0,1,8458,11326.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6,1
1,24.0,0,1,1,8458,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6,2
1,19.0,0,1,1,8458,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,6,3
1,54.0,0,1,1,8458,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,4
0,28.0,0,1,1,8458,3444.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,5
0,26.0,1,1,1,8458,5735.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,6
1,43.0,0,0,1,8459,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,39.0,0,0,1,8460,761.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,21.0,0,1,1,8462,672.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,24.0,0,0,1,8463,645.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,35.0,0,0,0,8465,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1
1,61.0,0,1,0,8465,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,21.0,0,0,0,8466,702.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,14.0,0,1,0,8467,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,38.0,0,0,0,8468,1180.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
1,23.0,0,1,1,8469,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
0,31.0,1,0,0,8470,14028.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,66.0,1,0,1,8471,3747.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,56.0,0,0,0,8472,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,21.0,0,0,1,8474,737.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,49.0,0,0,1,8475,5133.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1
0,21.0,0,0,1,8475,11639.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2
0,27.0,0,1,1,8476,1056.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,23.0,0,0,1,8477,1982.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,27.0,0,0,0,8479,716.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,49.0,0,0,0,8480,2329.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1
0,38.0,0,0,0,8480,884.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
1,60.0,0,1,1,8481,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1,47.0,0,0,1,8482,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1,29.0,1,1,1,8483,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,19.0,0,1,1,8486,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,32.0,1,0,0,8487,10132.052795433572,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1,22.0,0,1,0,8489,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,35.0,0,1,1,8491,6658.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1
0,28.0,0,1,0,8492,732.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,22.0,0,0,0,8493,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,42.0,0,1,0,8494,2084.1131535775176,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,37.0,0,1,0,8495,6029.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,31.0,0,1,0,8500,1348.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,33.0,1,0,1,8502,3897.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
0,48.0,0,0,0,8503,7497.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,1
0,31.0,0,0,0,8503,4720.5563963111845,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3,2
1,18.0,0,1,0,8503,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,3
0,44.0,0,1,0,8504,2039.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1
1,22.0,0,1,0,8504,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2
0,18.0,0,0,0,8506,739.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,48.0,0,1,0,8508,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1
1,2.0,0,1,0,8508,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2
0,0.0,0,1,0,8508,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,3
0,43.0,0,0,1,8509,884.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,51.0,0,0,1,8511,773.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,48.0,0,1,1,8512,727.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,51.0,0,0,0,8514,2618.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,20.0,0,1,0,8516,327.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,41.0,0,0,1,8521,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
0,27.0,0,1,0,8522,880.5320640662252,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,56.0,0,0,1,8523,9328.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1,26.0,0,1,1,8524,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,21.0,0,0,1,8528,850.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,22.078580741036692,0,0,1,8530,2598.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,23.0,0,0,1,8535,559.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,28.0,0,0,1,8536,12244.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1,40.0,0,1,1,8537,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1
0,39.0,0,0,1,8537,5617.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2
1,16.0,0,1,1,8537,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,3
0,20.0,0,0,1,8539,1183.5095109157382,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,24.0,0,0,1,8540,699.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,45.0,1,0,0,8541,2384.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,1
0,33.0,0,1,0,8541,2147.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,2
1,19.0,0,0,0,8542,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
0,15.0,0,0,1,8544,716.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,18.0,0,0,0,8545,724.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
0,21.0,0,0,0,8548,716.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
1,37.0,0,1,1,8549,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,53.0,0,0,1,8551,3551.4425456393014,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,19.0,0,0,0,8552,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,1
0,17.0,0,0,0,8552,2598.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,2
0,58.0,0,1,0,8554,689.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
0,18.0,0,0,0,8556,30478.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
0,25.0,1,1,0,8556,4841.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2
1,39.0,0,1,1,8557,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1
1,40.0,0,1,1,8557,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,2
0,27.0,1,0,0,8559,2114.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3,1
0,3.0,0,1,0,8559,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2
1,18.0,0,1,0,8559,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,3
1,18.0,0,1,0,8560,0.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
1,29.0,0,0,1,8561,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,22.0,0,0,0,8566,808.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
0,34.0,0,1,0,8569,3733.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1,19.0,0,0,1,8570,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
0,26.0,0,0,1,8571,5963.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,33.0,0,0,0,8572,7780.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
0,34.0,0,1,1,8573,806.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1
1,18.0,0,1,1,8573,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2
1,40.0,0,1,1,8574,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5,1
0,53.0,0,0,1,8574,1056.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,5,2
1,8.0,0,1,1,8574,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5,3
0,54.0,0,0,1,8574,1774.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5,4
1,29.0,0,1,1,8574,0.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,5,5
1,56.0,0,1,1,8577,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1
0,21.0,0,0,1,8580,615.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1,25.0,1,1,1,8581,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1
